rep,k,n_lambda,mu,sigma,min_size,filename,maxima,maxvals,loc,scale,shape,loc_se,scale_se,shape_se
5,5,50,100,34,10,rep5_k5_lambda50_mu100,,,168.0757835939575,10.679947663798918,-0.3415168004371111,5.535746342835033,4.193827056397422,0.4399588267577382
5,5,2000,100,34,10,rep5_k5_lambda2000_mu100,,,208.7331204843781,7.873475994475806,-0.19743930608119414,4.173547229058865,3.1244474100768804,0.4656345603190352
5,10,30,100,34,10,rep5_k10_lambda30_mu100,,,151.44408980712416,12.254866441298232,-0.2331317768891744,4.667951405381051,3.5921252882015295,0.35613775281501087
5,10,200,100,34,10,rep5_k10_lambda200_mu100,,,NA,NA,NA,NA,NA,NA
5,10,10000,100,34,10,rep5_k10_lambda10000_mu100,,,230.20986845672647,9.693199713732598,-0.12972602039226544,3.394943597526074,2.3381349719567703,0.20200575965780987
5,20,50,100,34,10,rep5_k20_lambda50_mu100,,,165.1895719896951,13.409853435905925,-0.001355932341365567,3.324270924752003,2.361531363835939,0.13939740305403264
5,20,2000,100,34,10,rep5_k20_lambda2000_mu100,,,211.23326158014646,10.606347408167675,-0.12735973168465173,2.7247641428978286,1.9792924755271453,0.18992241630735465
5,30,30,100,34,10,rep5_k30_lambda30_mu100,,,161.89940949867085,12.670607182244746,0.03997980437036226,2.5690132020980525,1.8622987484380948,0.12211875578408014
5,30,200,100,34,10,rep5_k30_lambda200_mu100,,,188.86714270001133,11.667844307168693,0.04734493631896021,2.527549403634128,1.9302110369407997,0.18514556702572593
5,30,10000,100,34,10,rep5_k30_lambda10000_mu100,,,228.9164117496491,9.1763848835374,-0.12957770598159385,1.9363017556580704,1.414613642553411,0.16608757509499167
5,100,50,100,34,10,rep5_k100_lambda50_mu100,,,169.20535598175329,15.46687789554547,-0.11080851803792487,1.724749427034134,1.221438434996919,0.06671362748854742
5,100,2000,100,34,10,rep5_k100_lambda2000_mu100,,,211.34381561525885,9.672581279717932,-0.12991984768164883,1.0808039330439658,0.7603265470557969,0.06983074154120768
6,3,30,100,34,10,rep6_k3_lambda30_mu100,,,NA,NA,NA,NA,NA,NA
6,3,200,100,34,10,rep6_k3_lambda200_mu100,,,NA,NA,NA,NA,NA,NA
6,3,10000,100,34,10,rep6_k3_lambda10000_mu100,,,NA,NA,NA,NA,NA,NA
6,5,50,100,34,10,rep6_k5_lambda50_mu100,,,181.66508242876716,19.309013826753276,-0.9952919911186711,9.62110986497319,9.568565365650251,2.000019344619138e-6
6,5,2000,100,34,10,rep6_k5_lambda2000_mu100,,,NA,NA,NA,NA,NA,NA
6,10,30,100,34,10,rep6_k10_lambda30_mu100,,,170.13271805414854,20.859400708897205,-0.6002005666320552,7.606473555572449,6.825876089393981,0.3590732520868578
6,10,200,100,34,10,rep6_k10_lambda200_mu100,,,192.7055234597362,11.03174582236704,-0.4333979215939951,4.583268238907056,4.126949760038475,0.5212068207820381
6,10,10000,100,34,10,rep6_k10_lambda10000_mu100,,,236.0372604656176,8.566159575335552,-0.3517072080474355,3.1093771711568263,2.3432526506178224,0.29521294252583424
6,20,50,100,34,10,rep6_k20_lambda50_mu100,,,172.45540467908336,13.058895108284634,0.007884257995596642,3.5327997415936374,2.7052996618858156,0.24864127940512104
6,20,2000,100,34,10,rep6_k20_lambda2000_mu100,,,212.81959867886772,8.917932192563109,-0.2924942007608586,2.22684475491217,1.6121824188718927,0.16183804975215485
6,30,30,100,34,10,rep6_k30_lambda30_mu100,,,161.92613175064292,15.515765599632072,-0.08097096786424121,3.1139155521558934,2.14053983590781,0.10794667652101726
6,30,200,100,34,10,rep6_k30_lambda200_mu100,,,186.1496854030989,10.835135945027751,0.10475294276471972,2.372519895057825,1.8533889652530287,0.19569559010933546
6,30,10000,100,34,10,rep6_k30_lambda10000_mu100,,,227.18013007222032,8.70521927763691,0.03760614086501019,1.785833116830948,1.309206994330551,0.13042323570794098
6,100,50,100,34,10,rep6_k100_lambda50_mu100,,,167.04919069242683,15.1880322468209,-0.06009892935571923,1.6740304845202238,1.174205591354516,0.058745426369184735
6,100,2000,100,34,10,rep6_k100_lambda2000_mu100,,,213.6137833648045,8.656729405980501,-0.13864723161821457,0.9514468570028338,0.6618464324695628,0.05585519802064587
7,3,30,100,34,10,rep7_k3_lambda30_mu100,,,NA,NA,NA,NA,NA,NA
7,3,200,100,34,10,rep7_k3_lambda200_mu100,,,NA,NA,NA,NA,NA,NA
7,3,10000,100,34,10,rep7_k3_lambda10000_mu100,,,235.39898460460188,9.678674968675024,-0.9891118912523156,5.245638975672898,5.178814988447855,2.0000097781072136e-6
7,5,50,100,34,10,rep7_k5_lambda50_mu100,,,157.91971298071604,3.680674071922027,0.5341200515838642,2.20957599233577,2.1088309377108962,0.7401418825127363
7,5,2000,100,34,10,rep7_k5_lambda2000_mu100,,,NA,NA,NA,NA,NA,NA
7,10,30,100,34,10,rep7_k10_lambda30_mu100,,,158.65404906896492,13.460294641496832,-0.16007876027228374,5.03750041429036,3.7993201558099416,0.31949340014197847
7,10,200,100,34,10,rep7_k10_lambda200_mu100,,,182.85966511621393,11.147648936625405,-0.14379659261197672,4.076195279967937,2.9892310328485268,0.28206651370463737
7,10,10000,100,34,10,rep7_k10_lambda10000_mu100,,,223.33894274428923,8.762415408896752,0.17502309248430262,3.348377899632368,2.6958196485280856,0.3569211323543553
7,20,50,100,34,10,rep7_k20_lambda50_mu100,,,175.32933841441059,13.91420466922326,-0.3922466171632205,3.4137875697481546,2.471339690622376,0.1461210881535545
7,20,2000,100,34,10,rep7_k20_lambda2000_mu100,,,217.64503711656988,10.301348098485647,-0.18267003222445616,2.7778258253515467,2.1244490578513537,0.24989407265358057
7,30,30,100,34,10,rep7_k30_lambda30_mu100,,,161.2253994779746,13.47994831543302,0.09435032537304745,2.868560466080371,2.2078674524880717,0.17425850783473237
7,30,200,100,34,10,rep7_k30_lambda200_mu100,,,189.0192682228072,10.727090521431112,-0.360593849103487,2.2165983265185423,1.6739777542573757,0.1540915245747221
7,30,10000,100,34,10,rep7_k30_lambda10000_mu100,,,227.17443700100029,5.531190722365169,0.14262620788452102,1.2694606168396418,1.024097929616843,0.2332184572992813
7,100,50,100,34,10,rep7_k100_lambda50_mu100,,,169.70112380675133,13.597050176487983,-0.17217136235641448,1.5294531275495238,1.0887506229420536,0.07471832900075853
7,100,2000,100,34,10,rep7_k100_lambda2000_mu100,,,210.8860008478122,9.286179205692756,-0.030923258045664356,1.0580023072004316,0.7734333132553778,0.07957661286353027
8,3,30,100,34,10,rep8_k3_lambda30_mu100,,,NA,NA,NA,NA,NA,NA
8,3,200,100,34,10,rep8_k3_lambda200_mu100,,,NA,NA,NA,NA,NA,NA
8,3,10000,100,34,10,rep8_k3_lambda10000_mu100,,,NA,NA,NA,NA,NA,NA
8,5,50,100,34,10,rep8_k5_lambda50_mu100,,,170.22158493142456,3.9328053170267965,0.8512025098045221,2.629990134240452,2.8604734807937007,1.0053445048218361
8,5,2000,100,34,10,rep8_k5_lambda2000_mu100,,,212.52988101349737,10.99767690293734,-0.003391140969828182,5.801424462653621,4.345267897268562,0.44264572415408054
8,10,30,100,34,10,rep8_k10_lambda30_mu100,,,172.15309576509497,15.86073337017829,-0.2809795534628881,5.61745495791551,3.982857399274664,0.2395089356573228
8,10,200,100,34,10,rep8_k10_lambda200_mu100,,,188.4710428439086,7.762636990049587,0.1896098216278477,2.8222715855824907,2.239700419707786,0.2840991568652743
8,10,10000,100,34,10,rep8_k10_lambda10000_mu100,,,237.74655133797123,9.732474327644276,-0.9828447266723535,3.2032940113754993,3.14697720664214,2.000032571546262e-6
8,20,50,100,34,10,rep8_k20_lambda50_mu100,,,170.18667039614382,11.423727426727826,-0.13176356882088652,3.2504639290351687,2.5845983602067646,0.3007092068437692
8,20,2000,100,34,10,rep8_k20_lambda2000_mu100,,,207.64859896281465,7.495405976038799,-0.09034832587302936,1.848140253201726,1.276823586972221,0.1321104081754934
8,30,30,100,34,10,rep8_k30_lambda30_mu100,,,162.06692710250394,14.13491044262885,-0.03272159473254974,2.9861357522229834,2.201243341777678,0.16124286462332285
8,30,200,100,34,10,rep8_k30_lambda200_mu100,,,190.64513257863695,10.714891659802895,-0.09935085209583712,2.2002980149375326,1.5615969516229375,0.13646498742829702
8,30,10000,100,34,10,rep8_k30_lambda10000_mu100,,,221.56684135634902,7.002807969515737,0.08031061910277985,1.4373984269326658,1.0765320493296744,0.13804693175798083
8,100,50,100,34,10,rep8_k100_lambda50_mu100,,,167.39328362876435,14.99895528964737,-0.11160323751043813,1.6585629273246507,1.1635433596343505,0.0607550130657374
8,100,2000,100,34,10,rep8_k100_lambda2000_mu100,,,212.05560920783319,9.787420248005226,-0.1338405105436984,1.1090549054110743,0.7939459669421247,0.07884023018268131
9,3,30,100,34,10,rep9_k3_lambda30_mu100,,,NA,NA,NA,NA,NA,NA
9,3,200,100,34,10,rep9_k3_lambda200_mu100,,,NA,NA,NA,NA,NA,NA
9,3,10000,100,34,10,rep9_k3_lambda10000_mu100,,,NA,NA,NA,NA,NA,NA
9,5,50,100,34,10,rep9_k5_lambda50_mu100,,,169.66347921131165,15.243498798241284,-0.4229814348441903,8.40604524231931,7.072777486811608,0.6006464874800282
9,5,2000,100,34,10,rep9_k5_lambda2000_mu100,,,202.41284976435756,2.021811771529926,0.7416815721590249,1.508913671649723,1.523858344667769,1.1571189933638026
9,10,30,100,34,10,rep9_k10_lambda30_mu100,,,162.26673344723915,10.484294167034614,-0.2830220769287913,3.7441057608730297,2.6942720319844224,0.25760792439362995
9,10,200,100,34,10,rep9_k10_lambda200_mu100,,,183.86212625200204,6.240923920905393,0.17052825444546799,2.4363764986127516,1.9677461901916928,0.38052779436772316
9,10,10000,100,34,10,rep9_k10_lambda10000_mu100,,,228.52775259303482,11.382990161012595,-0.521863128756961,4.002189255869809,3.172429836766876,0.2606563781327451
9,20,50,100,34,10,rep9_k20_lambda50_mu100,,,169.81197510425648,6.020762479226335,0.7206900853448093,1.7549175368699292,1.8654248867973915,0.3680191893259105
9,20,2000,100,34,10,rep9_k20_lambda2000_mu100,,,212.20512889442062,10.464288505887342,-0.00762890646894494,2.610579570387543,1.8664897128027207,0.15235590928904177
9,30,30,100,34,10,rep9_k30_lambda30_mu100,,,161.9558519865324,17.81443279088671,-0.08369412598139894,3.6636655606204824,2.614100460107466,0.13217879087354184
9,30,200,100,34,10,rep9_k30_lambda200_mu100,,,187.29895675321978,14.37499678114428,-0.05252621994959752,2.922538319935158,2.057597252805016,0.12292901560614106
9,30,10000,100,34,10,rep9_k30_lambda10000_mu100,,,225.64290549080462,7.125212415046897,-0.004354720959415886,1.4393027411277013,1.0244053850014112,0.11501880206645287
9,100,50,100,34,10,rep9_k100_lambda50_mu100,,,170.5407098075214,14.106596873736237,-0.049461526051541506,1.5955074615070999,1.1464979261213284,0.07733000999059961
9,100,2000,100,34,10,rep9_k100_lambda2000_mu100,,,213.1567880011044,9.003745311363009,-0.0988241225466873,1.0018130483543066,0.702356890796633,0.06731694276151547
10,3,30,100,34,10,rep10_k3_lambda30_mu100,,,NA,NA,NA,NA,NA,NA
10,3,200,100,34,10,rep10_k3_lambda200_mu100,,,NA,NA,NA,NA,NA,NA
10,3,10000,100,34,10,rep10_k3_lambda10000_mu100,,,NA,NA,NA,NA,NA,NA
10,5,50,100,34,10,rep10_k5_lambda50_mu100,,,180.89022898319706,15.293528424755854,-1.0570334131332437,7.693465320655836,8.138603385623188,2.0000177711356427e-6
10,5,2000,100,34,10,rep10_k5_lambda2000_mu100,,,208.3312157013405,7.566168890006955,-1.0230953568427998,4.174542835814336,4.2783776541098355,2.000014377567891e-6
10,10,30,100,34,10,rep10_k10_lambda30_mu100,,,168.78630104414546,9.447890793803989,-0.5989124341443044,3.4230822961688747,3.0653254652573967,0.34669480610478526
10,10,200,100,34,10,rep10_k10_lambda200_mu100,,,191.50896052536788,6.888758074394794,-0.3677420918762307,2.4435178012913186,1.801285280933795,0.251952026915891
10,10,10000,100,34,10,rep10_k10_lambda10000_mu100,,,226.7888168287559,4.862237916244098,0.06978083956378346,1.899589200825476,1.492190040799046,0.37416776410000807
10,20,50,100,34,10,rep10_k20_lambda50_mu100,,,172.09110973646108,11.185944044024142,-0.420452531955426,3.0008717314751943,2.5315137578504814,0.2707633701773534
10,20,2000,100,34,10,rep10_k20_lambda2000_mu100,,,212.23138098963494,12.035969058154159,-0.3538678617746714,3.0926263526171147,2.3640770019302577,0.2088820564032923
10,30,30,100,34,10,rep10_k30_lambda30_mu100,,,160.17441340233938,14.11641695307225,-0.08907064091588829,2.8830856631590467,2.0417158512925018,0.12632719802100448
10,30,200,100,34,10,rep10_k30_lambda200_mu100,,,187.01336807825092,12.551876472893353,-0.12132116954178344,2.5467868689705844,1.7853139471665,0.11860719002642044
10,30,10000,100,34,10,rep10_k30_lambda10000_mu100,,,224.9462539828798,7.90851361896083,-0.1373162842622879,1.612868600351134,1.1312171843200398,0.12581930539550626
10,100,50,100,34,10,rep10_k100_lambda50_mu100,,,168.39683809804777,13.889926770264635,-0.04094938613764519,1.542529021680094,1.090012627416051,0.06541364857277406
10,100,2000,100,34,10,rep10_k100_lambda2000_mu100,,,210.35673045611446,9.329537590383628,0.02667409352388878,1.0604881568993045,0.7815036135490206,0.07857586655669993
1,3,50,20,6.8,10,rep1_k3_lambda50_mu20,,,33.03906678232769,1.4625084286654348,0.21516778921863947,1.6067386377042423,1.4133897520298035,1.6789274125354636
1,3,2000,20,6.8,10,rep1_k3_lambda2000_mu20,,,NA,NA,NA,NA,NA,NA
1,5,30,20,6.8,10,rep1_k5_lambda30_mu20,,,31.198546839070158,0.7462535412242755,0.2801729108773381,0.4988177391984124,0.4338558095393449,0.8853739188076177
1,5,200,20,6.8,10,rep1_k5_lambda200_mu20,,,NA,NA,NA,NA,NA,NA
1,5,10000,20,6.8,10,rep1_k5_lambda10000_mu20,,,46.66467037911446,1.6457801122000444,0.2616930803669045,0.9732987782993588,0.827941719896142,0.6759356610518049
1,10,50,20,6.8,10,rep1_k10_lambda50_mu20,,,33.72369979099497,1.8589312459263616,0.11448062810367528,0.6745288668283708,0.515469326977339,0.2753924205144886
1,10,2000,20,6.8,10,rep1_k10_lambda2000_mu20,,,43.1478638879855,1.7371424285806538,-0.08042288051155674,0.6618920404026808,0.5028586153481138,0.3420524033315914
1,20,30,20,6.8,10,rep1_k20_lambda30_mu20,,,32.160255064225794,3.1042793055561275,-0.06923489367100102,0.7664095500268733,0.5329913494522517,0.13701437272486003
1,20,200,20,6.8,10,rep1_k20_lambda200_mu20,,,38.21018436416819,2.7203537915485088,-0.32141988051253384,0.693566157937348,0.5157793312621022,0.1961511367587929
1,20,10000,20,6.8,10,rep1_k20_lambda10000_mu20,,,45.346989512191236,1.2148603667756988,0.18633887338715907,0.3145614720866507,0.2500942556954032,0.2068941625090977
1,30,50,20,6.8,10,rep1_k30_lambda50_mu20,,,34.39096129294834,3.4527706363817474,-0.19412486243819366,0.736859585734533,0.5472769509803074,0.1775796101810374
1,30,2000,20,6.8,10,rep1_k30_lambda2000_mu20,,,42.477809583517356,2.303694487252799,-0.3241996129252381,0.4692962365917714,0.34347683137930307,0.13494565024440858
1,100,30,20,6.8,10,rep1_k100_lambda30_mu20,,,32.43188967223434,2.5981431112654643,-0.09288056346066152,0.2832685095031923,0.19317861380655107,0.050845972329158315
1,100,200,20,6.8,10,rep1_k100_lambda200_mu20,,,37.71999098266073,2.445744224841042,-0.06440247451864232,0.2765496328525708,0.19846885511130186,0.077376930333272545
1,100,10000,20,6.8,10,rep1_k100_lambda10000_mu20,,,45.549274414245964,1.7099516946508688,-0.09484921867555432,0.1898652727580876,0.13468374242506398,0.06331138796710202
2,3,50,20,6.8,10,rep2_k3_lambda50_mu20,,,38.69047330402161,1.071016885202725,-1.838040750008548,1.9999980456965833e-6,1.999998314392953e-6,1.9999985332991263e-6
2,3,2000,20,6.8,10,rep2_k3_lambda2000_mu20,,,NA,NA,NA,NA,NA,NA
2,5,30,20,6.8,10,rep2_k5_lambda30_mu20,,,NA,NA,NA,NA,NA,NA
2,5,200,20,6.8,10,rep2_k5_lambda200_mu20,,,NA,NA,NA,NA,NA,NA
2,5,10000,20,6.8,10,rep2_k5_lambda10000_mu20,,,46.17977190602612,2.0728916653041902,0.450858913221637,1.1382285213359729,1.0470105183196083,0.5705485881634365
2,10,50,20,6.8,10,rep2_k10_lambda50_mu20,,,33.63016982104284,1.5752868745406556,-0.04861401592627,0.5793272528396299,0.42716537295653934,0.29474843602543227
2,10,2000,20,6.8,10,rep2_k10_lambda2000_mu20,,,43.428948839665594,2.3385661894378744,-0.5095448994266079,0.9321616044017796,0.8441434660346023,0.47914385703337975
2,20,30,20,6.8,10,rep2_k20_lambda30_mu20,,,32.85004130704065,2.076628575656775,0.14052365854523136,0.52186057309477,0.3980986160589514,0.1667550334429283
