filename,variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,rep,k,n_lambda,mu,sigma,min_size
rep4_k30_lambda10000_mu50,mu,66.3244116,66.8356,5.93100667604904,5.73781026000001,55.659885,75.264315,1.00177905392276,1029.94489373675,1338.56460816095,4,30,10000,50,17,10
rep4_k30_lambda10000_mu50,sigma,16.138532875,15.992,2.03032437542603,1.97267343,13.093925,19.931625,1.0020566014141,1038.14513471882,1296.37206379706,4,30,10000,50,17,10
rep4_k30_lambda10000_mu50,lambda,505.6816855,500.879,72.64205167361,72.2611827,393.48555,630.70645,1.00383238313861,1583.31121815167,1590.77670493366,4,30,10000,50,17,10
rep4_k30_lambda200_mu100,lp__,120.736305,121.054,1.2345374636528,1.0037202,118.3629,122.07105,1.00196527365927,1274.25197442889,1837.09892671442,4,30,200,100,34,10
rep4_k30_lambda200_mu100,mu,80.528907875,80.715,7.70754847804221,7.7302764,67.423545,92.54962,1.00040166610496,1318.4899693061,1535.91354918378,4,30,200,100,34,10
rep4_k30_lambda200_mu100,sigma,35.49611305,35.4,2.60134359520994,2.64807186,31.39684,39.92026,1.00066209748656,1391.16074561429,1510.91938764368,4,30,200,100,34,10
rep4_k30_lambda200_mu100,lambda,494.62549525,493.134,67.7369504636724,68.4190248,385.983,608.9639,1.00137411655198,1928.00338741726,2074.67673849095,4,30,200,100,34,10
rep4_k30_lambda200_mu20,lp__,187.1973,187.517,1.29394294680538,1.10453700000001,184.6479,188.6321,1.00039109752117,1166.48999170396,1601.19724785906,4,30,200,20,6.8,10
rep4_k30_lambda200_mu20,mu,11.83235658775,12.0928,3.29015616652824,3.318607362,6.044886,16.810565,1.00349319125266,905.914900521732,981.806048152422,4,30,200,20,6.8,10
rep4_k30_lambda200_mu20,sigma,9.0688616775,8.984905,1.14082123291449,1.129377963,7.3315385,11.08583,1.00408866296641,886.305150099061,964.362462098412,4,30,200,20,6.8,10
rep4_k30_lambda200_mu20,lambda,500.421968,497.6455,68.9350940894894,68.2930038000001,392.5808,619.1266,1.00044386879218,1405.09460316782,1654.07348507237,4,30,200,20,6.8,10
rep4_k30_lambda200_mu50,lp__,167.690561,168.0245,1.27055143973759,1.0326309,165.1368,169.10705,1.0017685197431,1208.72757649775,1702.74327096016,4,30,200,50,17,10
rep4_k30_lambda200_mu50,mu,43.62389775,44.0604,5.9104590755635,6.01809579,33.431795,52.74778,1.00696785383545,1111.11262871691,1133.16561271319,4,30,200,50,17,10
rep4_k30_lambda200_mu50,sigma,17.06914545,16.9804,2.03636553311664,2.09439489,13.922555,20.590485,1.00795198729469,1143.06817938478,1264.41360109113,4,30,200,50,17,10
rep4_k30_lambda200_mu50,lambda,502.194981,499.9325,72.2086892746422,75.8779854,390.146,624.2953,1.00100306122598,1684.7581087725,1563.8903040251,4,30,200,50,17,10
rep4_k30_lambda2000_mu100,lp__,136.905217,137.2245,1.22309923507691,0.958500900000005,134.56035,138.188,1.00387324964534,1296.1745154885,1932.28918708508,4,30,2000,100,34,10
rep4_k30_lambda2000_mu100,mu,128.480439,128.5105,8.12581459396428,8.25659940000002,114.8716,141.4602,1.0056172228272,1003.13725253766,1155.40423801128,4,30,2000,100,34,10
rep4_k30_lambda2000_mu100,sigma,28.871596125,28.86475,2.72777357955675,2.74740606,24.429825,33.432765,1.00551541386574,1023.10696232333,1296.98712769228,4,30,2000,100,34,10
rep4_k30_lambda2000_mu100,lambda,522.83436725,519.4445,70.1267941270098,70.1336517000001,414.05745,642.91995,1.00214108718773,1829.83977284314,1896.64519687443,4,30,2000,100,34,10
rep4_k30_lambda2000_mu20,lp__,194.4002965,194.6975,1.26823325811421,1.0800741,191.87785,195.82205,1.00106820313523,1150.57867239212,1292.49538744581,4,30,2000,20,6.8,10
rep4_k30_lambda2000_mu20,mu,21.9564506925,22.25535,3.0935210105169,3.01434819,16.49666,26.471715,1.00344668462124,942.959222950092,856.234997974746,4,30,2000,20,6.8,10
rep4_k30_lambda2000_mu20,sigma,7.4382366325,7.334055,1.07709705203499,1.051296834,5.8484785,9.336986,1.00323387790368,962.443675342352,978.577907806453,4,30,2000,20,6.8,10
rep4_k30_lambda2000_mu20,lambda,499.4031185,494.2835,71.9071002172516,72.4539206999999,388.2592,624.1002,1.00147617453139,1445.2407396743,1533.49901524895,4,30,2000,20,6.8,10
rep4_k30_lambda2000_mu50,lp__,167.6260425,167.9695,1.33122034186434,1.05338730000002,165.06685,169.0041,1.00140317935201,1227.94342116856,1423.43331333206,4,30,2000,50,17,10
rep4_k30_lambda2000_mu50,mu,57.8496404,58.2532,6.1742535069549,6.23047824,46.81625,67.137295,1.00250568659287,1026.25011080715,1153.77310228738,4,30,2000,50,17,10
rep4_k30_lambda2000_mu50,sigma,17.070660225,16.9679,2.10368457908678,2.10714525,13.89291,20.71096,1.00226999929779,1046.28059755771,1195.01456005641,4,30,2000,50,17,10
rep4_k30_lambda2000_mu50,lambda,504.0133865,500.59,72.2995101605881,71.5154349,389.2157,632.07105,1.00348863030732,1545.77852527064,1589.25428720486,4,30,2000,50,17,10
rep4_k30_lambda30_mu100,lp__,130.255862,130.6105,1.31234181302531,1.01632229999999,127.7359,131.63505,1.00208137827251,1310.48797758633,1624.11085180606,4,30,30,100,34,10
rep4_k30_lambda30_mu100,mu,70.0933608,70.3462,7.61975210793566,7.42841904000001,57.2124,82.013805,1.00891466067999,886.646867946941,833.156578978054,4,30,30,100,34,10
rep4_k30_lambda30_mu100,sigma,32.002653,31.94415,2.56819061367104,2.52820365,28.031535,36.46573,1.00925095035003,913.678359865094,801.011526746526,4,30,30,100,34,10
rep4_k30_lambda30_mu100,lambda,492.012551,488.16,70.8288943204859,70.3931067000001,383.29875,615.0506,1.006265120089,1733.11114565326,1868.86181994215,4,30,30,100,34,10
rep4_k30_lambda30_mu20,lp__,183.044468,183.4575,1.54133258221847,1.23722970000003,179.9066,184.671,1.02035485508971,252.418712825155,97.9746225781621,4,30,30,20,6.8,10
rep4_k30_lambda30_mu20,mu,5.274446743725,5.131315,2.97347170356242,3.104386488,0.8358588,10.04078,1.03931894599711,133.40699930165,56.8403899962593,4,30,30,20,6.8,10
rep4_k30_lambda30_mu20,sigma,9.64184531,9.674965,1.02837367306511,1.088947461,7.961018,11.20866,1.03963445133867,152.744622001623,56.3984892780961,4,30,30,20,6.8,10
rep4_k30_lambda30_mu20,lambda,486.29449725,483.358,72.2915655240013,68.5153938,364.0587,613.2853,1.01475728467606,267.785168701119,84.9353200019077,4,30,30,20,6.8,10
rep4_k30_lambda30_mu50,lp__,166.34273225,166.7245,1.3617347520511,1.0719198,163.52145,167.78205,1.00083389672183,1258.45964252175,1606.83176838681,4,30,30,50,17,10
rep4_k30_lambda30_mu50,mu,28.9956588075,29.2122,5.66054962113828,5.80222923,19.24985,37.785055,1.00101564117536,1250.43280107922,1027.65873634549,4,30,30,50,17,10
rep4_k30_lambda30_mu50,sigma,17.368050925,17.28905,1.96141307317328,1.95584592,14.31582,20.753045,1.00105660355543,1277.03146477942,1163.29434781726,4,30,30,50,17,10
rep4_k30_lambda30_mu50,lambda,495.360175,491.461,70.3415418068179,65.9630979,387.15225,613.2091,1.00145809899502,1578.79521710207,1271.43519706951,4,30,30,50,17,10
rep4_k30_lambda50_mu100,lp__,117.127932,117.462,1.27095171975354,1.03040699999999,114.6687,118.507,1.00153303945122,1290.72896844189,1514.83029570474,4,30,50,100,34,10
rep4_k30_lambda50_mu100,mu,62.93245755,63.05785,7.41398927666116,7.35302883000001,50.25261,75.04421,1.00204037447337,1132.06430276445,1148.21634639255,4,30,50,100,34,10
rep4_k30_lambda50_mu100,sigma,36.201597725,36.1786,2.52412122442668,2.4737181,32.068285,40.35099,1.00294576951993,1167.25176896432,1243.71598717797,4,30,50,100,34,10
rep4_k30_lambda50_mu100,lambda,482.35074025,478.7595,70.7944388559477,70.7022288,371.2199,605.02235,1.00224368351295,1702.46224990028,1571.03761522394,4,30,50,100,34,10
rep4_k30_lambda50_mu20,lp__,190.3673635,190.7655,1.44944886469671,1.13641290000001,187.45645,191.894,1.00360707349549,970.510589049015,853.608419868249,4,30,50,20,6.8,10
rep4_k30_lambda50_mu20,mu,10.837060055,11.10295,3.21802196431514,3.085298013,5.003207,15.639915,1.00534359372839,854.566931679667,744.343963066584,4,30,50,20,6.8,10
rep4_k30_lambda50_mu20,sigma,8.19167334,8.096515,1.11260216271528,1.074403155,6.525058,10.232915,1.00515376489757,870.277876781267,743.74639781617,4,30,50,20,6.8,10
rep4_k30_lambda50_mu20,lambda,498.924195,495.7215,70.3003919527705,69.6584784,387.93075,618.73075,1.00489721306051,1457.5295291722,1048.45303113128,4,30,50,20,6.8,10
rep4_k30_lambda50_mu50,lp__,161.11543875,161.4555,1.30123494183099,1.00446150000001,158.53285,162.495,1.0017639794653,1195.30600999483,1378.47773857353,4,30,50,50,17,10
rep4_k30_lambda50_mu50,mu,31.56812575,32.0528,6.01397927205591,5.95123052999999,20.748785,40.60825,1.001005137764,1355.45248397352,920.946850410456,4,30,50,50,17,10
rep4_k30_lambda50_mu50,sigma,18.9538963,18.8122,2.08313502240654,2.05354926,15.8422,22.61774,1.00032951874299,1373.99279981464,952.06878988864,4,30,50,50,17,10
rep4_k30_lambda50_mu50,lambda,493.35625325,491.3605,70.053737293747,70.2722748,382.2241,613.3344,1.00225667367155,1586.80016025791,1569.63277238609,4,30,50,50,17,10
rep4_k5_lambda10000_mu100,lp__,228.5785495,228.9075,1.23845041863193,1.00446150000001,226.1309,229.91115,1.00211099805575,1439.03979620471,2038.86823279304,4,5,10000,100,34,10
rep4_k5_lambda10000_mu100,mu,136.9832551,137.4725,13.7626306906999,13.5235359,114.05155,158.93245,1.00134625692328,1448.48575140422,1524.41810526438,4,5,10000,100,34,10
rep4_k5_lambda10000_mu100,sigma,28.5397127,28.45925,4.02115536652019,3.93000195000001,21.926475,35.293425,1.00203293229974,1516.75604819419,1638.53213498715,4,5,10000,100,34,10
rep4_k5_lambda10000_mu100,lambda,525.16723725,521.365,70.2477955226597,71.5124697,416.00565,646.72705,1.00153034570475,1991.85333360689,1814.2921717773,4,5,10000,100,34,10
rep4_k5_lambda10000_mu20,lp__,250.56394425,250.9355,1.43204573893138,1.2312993,247.86465,252.13605,1.00750705850036,703.165712493347,1072.51489449788,4,5,10000,20,6.8,10
rep4_k5_lambda10000_mu20,mu,16.859842118075,17.23855,7.18184578017835,7.47875331,4.1649425,28.741105,1.01661957893974,211.889292876379,85.4573880322297,4,5,10000,20,6.8,10
rep4_k5_lambda10000_mu20,sigma,10.33329604,10.23005,2.50339339710872,2.567307225,6.08263,14.6383,1.01581848825983,210.023409646534,74.1658790304744,4,5,10000,20,6.8,10
rep4_k5_lambda10000_mu20,lambda,499.0391455,498.2105,66.9049709308594,66.3055785,391.061,615.56275,1.01238670386935,558.079120483669,494.431008657073,4,5,10000,20,6.8,10
rep4_k5_lambda10000_mu50,lp__,249.3827895,249.72,1.22698031274414,0.974809499999998,247.0045,250.729,1.00238095216958,1358.59730165587,1714.39270653306,4,5,10000,50,17,10
rep4_k5_lambda10000_mu50,mu,64.797375325,65.52845,9.8781797771832,10.1328297,47.613355,79.9798,1.00252893488298,923.788301244058,838.632933127433,4,5,10000,50,17,10
rep4_k5_lambda10000_mu50,sigma,15.7736184575,15.5646,3.29311135011632,3.35927508,10.642845,21.47843,1.00250418018855,929.31856495646,868.754733766278,4,5,10000,50,17,10
rep4_k5_lambda10000_mu50,lambda,505.74564225,503.0305,69.8672893843624,71.3649509999999,394.9273,624.2013,1.00083052018965,1610.63332353699,1657.55060516962,4,5,10000,50,17,10
rep4_k5_lambda200_mu100,lp__,234.0618225,234.3685,1.22782356129379,0.997048499999978,231.6428,235.3841,1.00072864254424,1483.7607819585,1855.59154764632,4,5,200,100,34,10
rep4_k5_lambda200_mu100,mu,109.6084584,110.1,11.6182264541657,11.6539773,89.914375,127.4895,1.00238790727098,1172.58810133128,1495.33644973103,4,5,200,100,34,10
rep4_k5_lambda200_mu100,sigma,26.948429825,26.85545,3.595653741195,3.65045772,21.188785,32.988355,1.00263329731818,1210.37651315627,1521.29295028404,4,5,200,100,34,10
rep4_k5_lambda200_mu100,lambda,515.010419,511.2425,69.9074482763752,70.5828795,406.60945,636.70645,1.00148148948872,1923.66897354778,1961.52428822204,4,5,200,100,34,10
rep4_k5_lambda200_mu20,lp__,251.0717635,251.445,1.38639531143092,1.1519802,248.31755,252.56505,1.00628255652408,665.528669594113,875.367850572935,4,5,200,20,6.8,10
rep4_k5_lambda200_mu20,mu,13.020595256415,13.40625,5.7555425296658,6.224406993,2.9910255,21.86736,1.02553526917533,158.978200058852,156.417193666184,4,5,200,20,6.8,10
rep4_k5_lambda200_mu20,sigma,9.217726065,9.077515,2.03205230642529,2.225093493,6.140649,12.71509,1.02438140602572,158.318027363454,137.443287076939,4,5,200,20,6.8,10
rep4_k5_lambda200_mu20,lambda,499.6066215,495.7975,69.4260406423992,67.8860301,390.24635,620.32415,1.0082744005201,842.722462123289,1351.83644916251,4,5,200,20,6.8,10
rep4_k5_lambda200_mu50,lp__,248.79039025,249.147,1.31421029619715,1.00816800000001,246.22225,250.141,1.00305840304978,1038.7542069055,1342.4351798702,4,5,200,50,17,10
rep4_k5_lambda200_mu50,mu,44.6656861925,45.3304,8.73217532096374,8.50041297,28.99492,57.65658,1.00188804175712,1095.49477114901,1059.33098367401,4,5,200,50,17,10
rep4_k5_lambda200_mu50,sigma,16.114890685,15.94175,2.98283615669394,2.87209272,11.61102,21.541305,1.002579059025,1106.64014755788,1114.80863577838,4,5,200,50,17,10
rep4_k5_lambda200_mu50,lambda,496.9986205,493.9175,69.2212833843994,67.4279067,388.90115,618.88625,1.00210234047281,1755.43611010723,1538.64955754556,4,5,200,50,17,10
rep4_k5_lambda2000_mu100,lp__,231.7784185,232.0955,1.26191224119741,1.02373530000002,229.3689,233.124,1.00325321058444,1398.87324197267,1453.01944292846,4,5,2000,100,34,10
rep4_k5_lambda2000_mu100,mu,126.70665065,127.1005,12.9370648086214,13.0528104,104.6592,146.94205,1.00327242062779,1319.08967406031,1429.62536873735,4,5,2000,100,34,10
rep4_k5_lambda2000_mu100,sigma,27.31062605,27.16875,3.857080018779,3.81317307,21.185505,33.791635,1.00397879123348,1353.02679928351,1430.85112713849,4,5,2000,100,34,10
rep4_k5_lambda2000_mu100,lambda,519.83358975,515.026,72.5659986845301,72.1670376,408.48995,645.99725,1.00177537754518,2010.59156464205,1857.30051307674,4,5,2000,100,34,10
rep4_k5_lambda2000_mu20,lp__,254.22068225,254.5385,1.25258070673776,1.0637655,251.74245,255.58505,1.00871289563854,595.611976525405,613.678137363239,4,5,2000,20,6.8,10
rep4_k5_lambda2000_mu20,mu,25.0741780125,26.07255,6.62460955695652,6.60765168,12.383805,33.9191,1.01896707550786,243.693145290619,224.846776759201,4,5,2000,20,6.8,10
rep4_k5_lambda2000_mu20,sigma,6.8947566225,6.554535,2.28868850033374,2.334954153,3.85512,11.191785,1.01908176877624,241.687915868142,274.538422576148,4,5,2000,20,6.8,10
rep4_k5_lambda2000_mu20,lambda,499.742286,497.2665,65.1052015831377,63.3136917,396.5478,610.592,1.01103117906121,739.93937787309,1344.24685336566,4,5,2000,20,6.8,10
rep4_k5_lambda2000_mu50,lp__,251.58388225,251.9185,1.18061918534307,0.886594799999999,249.264,252.813,1.0033599047394,1342.91488613526,1723.89942175642,4,5,2000,50,17,10
rep4_k5_lambda2000_mu50,mu,73.179414025,73.9887,11.1643695701594,11.59845393,53.28334,89.44401,1.00274091001941,757.067608811833,709.986128843837,4,5,2000,50,17,10
rep4_k5_lambda2000_mu50,sigma,12.12190636,11.90445,3.75087338191911,3.964583595,6.582957,18.86607,1.00281101861083,770.978582281191,707.432137702829,4,5,2000,50,17,10
rep4_k5_lambda2000_mu50,lambda,505.4155025,502.7255,69.08058720963,68.9527608,398.66395,622.80815,1.00418110700758,1481.21043004717,1601.22040639542,4,5,2000,50,17,10
rep4_k5_lambda30_mu100,lp__,239.20101925,239.515,1.2394817141085,1.01409840000004,236.86095,240.558,1.00191596883567,1279.80160047622,1723.59802434339,4,5,30,100,34,10
rep4_k5_lambda30_mu100,mu,97.35467195,98.046,10.8873712582366,10.92224007,78.357455,114.1833,1.00140907777708,1425.63636958521,1653.92081383988,4,5,30,100,34,10
rep4_k5_lambda30_mu100,sigma,24.24841275,24.1218,3.47956680923753,3.49085583,18.754375,30.187945,1.00104569456523,1429.81327148231,1777.348176603,4,5,30,100,34,10
rep4_k5_lambda30_mu100,lambda,508.96974425,505.3365,70.179013402711,69.3693714,400.31495,628.4687,1.00369457271608,2248.319252898,2116.57853236067,4,5,30,100,34,10
rep4_k5_lambda30_mu20,lp__,252.508213,252.862,1.29806002522544,1.06524810000001,250.04,253.9151,1.00702964852157,691.137246995031,1066.30469589468,4,5,30,20,6.8,10
rep4_k5_lambda30_mu20,mu,12.08609821475,12.52285,5.09809160167053,5.65500705,2.954402,19.590245,1.02400278547837,295.781550163145,90.4967288969525,4,5,30,20,6.8,10
rep4_k5_lambda30_mu20,sigma,7.344957585,7.175735,1.79228881096936,2.00188065,4.68727,10.49496,1.02239965557995,271.374916400945,59.5992593374052,4,5,30,20,6.8,10
rep4_k5_lambda30_mu20,lambda,499.40938925,495.854,65.1871361635794,65.6317368,397.93665,612.935,1.00496725614514,626.685381231084,555.765866291883,4,5,30,20,6.8,10
rep4_k5_lambda30_mu50,lp__,249.13389225,249.454,1.26794463524219,1.03930259999999,246.60895,250.49005,1.00208820652478,1344.8038502245,1303.61281517949,4,5,30,50,17,10
rep4_k5_lambda30_mu50,mu,31.5354302475,32.41815,7.85915091563592,7.71937929,17.53386,43.33235,1.00337976072474,1010.10347685379,965.299615143799,4,5,30,50,17,10
rep4_k5_lambda30_mu50,sigma,14.6867490725,14.43975,2.72553425698491,2.74281,10.55283,19.476555,1.00424518798287,1025.85541940833,1048.52105900665,4,5,30,50,17,10
rep4_k5_lambda30_mu50,lambda,499.24436325,496.4145,70.4630462146632,72.069186,389.21005,619.45,1.00128667906086,1638.010277667,1762.65490211433,4,5,30,50,17,10
rep4_k5_lambda50_mu100,lp__,234.91606475,235.247,1.25293844631131,1.01187450000001,232.3567,236.28905,1.00207409366398,1450.89517922948,1911.81974501654,4,5,50,100,34,10
rep4_k5_lambda50_mu100,mu,85.302062825,85.43035,10.3459689386164,10.69191816,68.407865,101.8994,1.00154629182192,1466.78167159805,1631.78686845356,4,5,50,100,34,10
rep4_k5_lambda50_mu100,sigma,27.01439205,27.01975,3.29969498654768,3.39211467,21.73393,32.47854,1.00255120916038,1591.31111988809,1365.43084885726,4,5,50,100,34,10
rep4_k5_lambda50_mu100,lambda,507.78944725,505.023,70.7794921700218,70.2411402,397.5154,631.1385,1.00167292904765,2140.25815505878,1808.51846261982,4,5,50,100,34,10
rep4_k5_lambda50_mu20,lp__,253.66486875,254.0435,1.47349506020433,1.19719950000001,250.8235,255.23505,1.00472827834106,838.980769689704,848.033350821317,4,5,50,20,6.8,10
rep4_k5_lambda50_mu20,mu,14.620087522025,15.54985,5.59348033880244,5.86605516,4.2723945,22.345545,1.00569790057911,435.435724110506,323.071727328815,4,5,50,20,6.8,10
rep4_k5_lambda50_mu20,sigma,6.330006175,6.029315,1.94753542385986,2.060272851,3.614534,9.9113265,1.00533183965905,438.627616133917,301.447231874759,4,5,50,20,6.8,10
rep4_k5_lambda50_mu20,lambda,496.58438725,494.7545,67.4374987320674,66.7777866,388.72905,612.1269,1.00421215260063,847.380839170972,1102.94407708705,4,5,50,20,6.8,10
rep4_k5_lambda50_mu50,lp__,246.87955325,247.2025,1.30900541727682,1.08303930000001,244.2998,248.318,1.00228038545692,1132.03039643674,1498.02626421227,4,5,50,50,17,10
rep4_k5_lambda50_mu50,mu,33.55632613,34.1924,8.34566544197692,8.31619992,18.42241,46.33712,1.00517566566339,1192.03765484424,1213.22229514732,4,5,50,50,17,10
rep4_k5_lambda50_mu50,sigma,16.771665945,16.54865,2.85994696245676,2.868831,12.4064,21.96796,1.00412320610938,1214.22390538344,1443.73824059893,4,5,50,50,17,10
rep4_k5_lambda50_mu50,lambda,502.42886,500.806,72.0373665745018,72.7200474,391.77015,621.0653,1.00586167703814,1591.5749096738,1348.67244330785,4,5,50,50,17,10
rep5_k10_lambda10000_mu100,lp__,209.14220925,209.465,1.18571363033733,0.954053100000005,206.7568,210.40705,1.00144936869488,1199.56260577092,1575.03408717092,5,10,10000,100,34,10
rep5_k10_lambda10000_mu100,mu,137.30146175,137.5985,10.8533516534785,10.8363234,118.84715,154.6469,1.00205016761119,1363.71048603033,1197.7658328307,5,10,10000,100,34,10
rep5_k10_lambda10000_mu100,sigma,29.06516495,28.97265,3.46738054098775,3.51324309,23.482205,34.83041,1.00210108797676,1422.16602296558,1287.26130242226,5,10,10000,100,34,10
rep5_k10_lambda10000_mu100,lambda,526.517095,522.2095,70.3319957605419,71.1914868,418.44355,647.29725,1.00122507996451,2022.88934746283,1736.69945496422,5,10,10000,100,34,10
rep5_k10_lambda10000_mu20,lp__,245.91032675,246.213,1.28616659675685,1.07933279999999,243.3538,247.336,1.00198930354434,1014.50700756274,1267.76231172836,5,10,10000,20,6.8,10
rep5_k10_lambda10000_mu20,mu,30.858815625,31.65065,4.21689308983832,3.8265906,23.13049,36.365225,1.0025799558415,903.972379204384,947.979694409675,5,10,10000,20,6.8,10
rep5_k10_lambda10000_mu20,sigma,5.21952419,4.968475,1.4590008917237,1.344058443,3.31236,7.910108,1.0026323645343,906.972503283251,1000.46710348446,5,10,10000,20,6.8,10
rep5_k10_lambda10000_mu20,lambda,501.954953,497.561,72.0259050203383,73.3612719000001,390.2865,625.16305,1.00588749037735,1031.60455652602,996.172439717764,5,10,10000,20,6.8,10
rep5_k10_lambda10000_mu50,lp__,235.528038,235.873,1.29207408975622,1.03485479999997,233.0558,236.90505,1.00057010280715,1346.06221077391,1667.81817117735,5,10,10000,50,17,10
rep5_k10_lambda10000_mu50,mu,72.2831766,73.1324,8.63657962077777,8.47802571,57.28317,84.953815,1.00231302806009,976.150611249838,1340.16824094111,5,10,10000,50,17,10
rep5_k10_lambda10000_mu50,sigma,14.1327987325,13.891,2.93896362615355,2.85689607,9.7134725,19.241025,1.00235393315308,996.676900225538,1386.33947222992,5,10,10000,50,17,10
